state_key,best_action_id,best_action_name,q_action_0,q_action_1,q_action_2,q_action_3,q_action_4
"(2, 2, 2, 3, 4, 0, 3, 0, 0, 2, 2, 1)",2,resilience_priority_procurement,1.3229788751442455,4.596938156909193,14.274127010322445,4.046079955448165,3.343682369521759
"(2, 3, 0, 1, 4, 1, 2, 0, 0, 1, 1, 1)",0,cost_priority_procurement,12.168773789401152,3.597819920952413,1.436739991858811,5.025906981701115,2.6387198660361086
"(1, 1, 2, 0, 4, 0, 2, 0, 0, 1, 0, 1)",3,service_priority_procurement,10.988368150055692,12.348745624174628,12.160684202891254,15.460109388078234,11.993210586139693
"(1, 2, 0, 0, 2, 2, 2, 2, 4, 1, 1, 2)",4,risk_avoidance_procurement,-0.169730657922208,-0.16028659157144307,-0.21391623099144363,0.1166764850104206,2.7730134374030864
"(1, 2, 3, 0, 2, 0, 2, 2, 4, 2, 0, 3)",2,resilience_priority_procurement,-0.11954659565593823,0.14449357848507247,2.639060807754748,0.07275818300383818,0.4179575733554098
"(0, 0, 0, 4, 2, 2, 3, 2, 4, 0, 2, 2)",4,risk_avoidance_procurement,-0.19135978866579473,-0.1994698888865279,-0.08265648337561488,-0.04379485598528642,1.8694949496165594
"(0, 0, 2, 3, 2, 0, 3, 1, 4, 1, 2, 2)",2,resilience_priority_procurement,0.1218550219622608,-0.017640151030052197,3.9360679623724693,0.0,0.5024634610633884
"(2, 2, 2, 3, 2, 0, 3, 2, 4, 2, 2, 3)",2,resilience_priority_procurement,0.505747615262727,0.22329409578125636,5.285011941411108,1.2757580433566318,0.8662149889588515
"(3, 4, 0, 0, 2, 0, 2, 2, 4, 2, 1, 3)",2,resilience_priority_procurement,1.370078405455708,2.8514102933534238,7.8008793193307575,2.755908373482689,0.9653643636662432
"(3, 4, 0, 0, 2, 1, 2, 2, 4, 2, 2, 3)",2,resilience_priority_procurement,-0.09402323754349695,-0.13382573775088155,4.454890011329639,0.4104568893495796,0.6893906865512307
"(1, 2, 3, 0, 2, 1, 3, 2, 4, 2, 0, 3)",3,service_priority_procurement,0.21056447744819576,0.20068203325697379,0.0,7.412089653938665,0.0
"(1, 1, 0, 1, 4, 2, 2, 0, 0, 0, 1, 0)",0,cost_priority_procurement,12.237588477640813,5.344268783586992,6.3460655239151365,6.004523574694609,5.669291410709937
"(1, 2, 4, 0, 2, 4, 3, 3, 4, 3, 1, 3)",3,service_priority_procurement,-0.26454415455054586,0.06255324126132283,-0.0882295303894347,2.4476554965208344,-0.10368108671956833
"(2, 3, 0, 1, 2, 0, 2, 1, 4, 1, 1, 2)",3,service_priority_procurement,0.03887156037182682,0.6524385257827915,0.30610150608530673,5.7636850086266485,2.3441986315987826
"(1, 1, 0, 1, 2, 0, 2, 1, 4, 0, 0, 2)",2,resilience_priority_procurement,-0.05032680004040966,-0.006501014984193677,3.94164850498118,0.3769541924002251,0.1488005738922253
"(0, 0, 0, 4, 2, 0, 3, 2, 4, 0, 2, 2)",2,resilience_priority_procurement,0.5519578268269851,0.20587651802377124,6.338662985596715,0.7421548295208822,0.7697098417432536
"(3, 4, 3, 2, 4, 0, 3, 2, 4, 3, 2, 3)",4,risk_avoidance_procurement,1.5844756336983077,1.659588327494418,0.7674608662040593,1.1812444557937418,7.556923998583547
"(2, 2, 2, 3, 4, 0, 3, 1, 4, 2, 2, 3)",4,risk_avoidance_procurement,0.6750868361209339,0.2881921617059093,0.671950435998255,0.6727722528113795,6.9411188431556985
"(1, 1, 0, 4, 4, 1, 2, 1, 4, 0, 3, 2)",0,cost_priority_procurement,5.625567448608245,0.0,0.7491937933608646,0.0,0.0
"(0, 0, 2, 1, 4, 1, 2, 1, 4, 1, 0, 2)",1,balanced_procurement,-0.07489245963203889,6.600408073366138,0.0,0.0,1.1101228537464651
"(1, 2, 4, 0, 4, 0, 3, 2, 4, 3, 0, 3)",1,balanced_procurement,1.9202691145724813,9.850829665633622,2.7438567826693623,2.0050516338447837,1.724828353586196
"(1, 1, 0, 3, 4, 2, 2, 0, 0, 0, 2, 0)",0,cost_priority_procurement,9.870403691613134,3.8967697322787327,6.709602858651235,5.383630626876261,3.308296692200564
"(1, 1, 3, 4, 4, 0, 3, 0, 0, 2, 2, 1)",0,cost_priority_procurement,14.581852223887116,7.074432890431655,4.295155517965435,3.2276394993220494,6.498849337809064
"(1, 1, 3, 2, 4, 1, 3, 0, 0, 2, 1, 1)",3,service_priority_procurement,1.9038788505187005,1.2461660429524157,0.8715385880639954,11.497988003402671,0.0
