alpha,w_low,w_moderate,w_high,valid_f1_macro,valid_balanced_accuracy,proposed_model,base_algorithm,candidate_feature_set
1.0,0.7,0.85,1.5,0.9934276460425749,0.9934059400574936,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.15,1.15,0.9934259169222903,0.993439561568536,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,0.7,1.15,0.9934258769245563,0.9934076037109149,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.85,0.7,0.9934258128812888,0.9934463464173661,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,1.0,1.3,0.9934252097928272,0.9934236150261772,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,0.85,1.5,0.9934235792461529,0.9933994790731809,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,0.7,1.0,0.9934231246625664,0.9934124869461186,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.3,0.7,0.9934012175258454,0.9934447340085747,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.5,0.85,0.9934005959937467,0.9934403260044428,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.15,0.85,0.9933999107058158,0.9934328497850827,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.15,0.7,0.9933960240274599,0.993430105434372,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.15,1.3,0.9933958745762036,0.993407331091027,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.15,0.85,0.9933924932441304,0.9934177889319643,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,0.85,1.0,0.99339215600083,0.9933954032260403,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.0,0.85,0.993389786901944,0.9934096642942305,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,0.7,1.3,0.9933896503251362,0.993363920599491,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.0,1.0,0.9933886441432884,0.9934023176206774,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.15,1.0,0.9933884402229953,0.9934070713100742,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.0,1.0,0.9933872854707883,0.993399724636521,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.15,1.15,0.9933872854707883,0.993399724636521,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,1.0,1.5,0.9933857822987059,0.9933699274841405,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.5,0.85,0.9933651767711696,0.9934058911801986,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,1.15,0.7,0.9933619683254705,0.9934001433871632,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.3,0.85,0.9933613271345793,0.9933957353830313,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.15,0.85,0.9933601869712415,0.9933916730641643,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,0.85,0.85,0.9933584413018112,0.9933763749401793,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,1.0,0.7,0.9933568666651817,0.9933852986735027,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,0.85,1.15,0.99335439117565,0.9933499269153883,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.0,0.85,0.9933516911821334,0.9933710157845649,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.15,1.3,0.9933508388217801,0.9933571651745431,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.15,1.5,0.9933507851860202,0.9933494080428216,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.85,0.85,0.9933507032624168,0.9933639500233733,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.0,1.15,0.9933486813095905,0.9933519144333269,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,0.7,1.15,0.9933483227515717,0.9933282755321501,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.85,1.3,0.9933480597346889,0.9933309332892098,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,1.3,0.7,0.9933305509802941,0.9933761452724476,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,1.5,0.85,0.9933299224243223,0.9933717372683158,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,1.5,0.85,0.993329389619812,0.9933717372683158,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,1.3,0.85,0.9933277913874256,0.9933643905947628,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.15,0.7,0.9933269900077072,0.9933646067342207,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.5,0.85,0.9933254758911206,0.9933655571963644,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.0,1.3,0.99331727565901,0.993321304657083,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.15,1.0,0.993316564097329,0.9933365809603206,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.15,0.85,0.9933156343346795,0.9933393682631874,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.15,1.3,0.9933154251392494,0.9933221685255759,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.85,1.15,0.9933135977601365,0.9933095711108068,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.0,1.15,0.9933130956687988,0.9933169825572632,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.15,1.5,0.9933119396135237,0.9933071942661084,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,0.7,1.15,0.9933108756807106,0.9932910963571953,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.0,1.5,0.9933096303029204,0.9932949425366041,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.15,0.7,0.9932818880149753,0.9933144408177367,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.15,1.15,0.9932786858699832,0.9932931787612582,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.3,1.0,0.9932785785751076,0.9933029022795097,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,0.85,1.3,0.9932785585537713,0.993261653182553,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.85,1.0,0.9932751205258145,0.9932786149599592,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.0,1.3,0.9932737835005491,0.9932709873740446,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.15,1.5,0.9932737835005491,0.9932709873740446,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,1.0,0.7,0.9932531915516195,0.9932894704201299,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.3,0.7,0.9932505240670216,0.9932929490935264,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.0,0.7,0.9932502579927237,0.9932849758223471,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.0,0.7,0.9932489436052311,0.9932800496349873,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.3,1.0,0.993247920598422,0.9932771757384696,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.15,1.0,0.993247298613717,0.99327186022435,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.3,0.85,0.9932471215791264,0.9932800707663959,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.15,1.15,0.9932461234559952,0.9932645135507969,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.0,0.85,0.9932409037409397,0.9932609694151581,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,0.85,1.5,0.9932405675319266,0.9932155714056835,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.15,1.3,0.9932384307705223,0.9932437478567991,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,0.85,0.85,0.9932375241266188,0.9932496251956415,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.0,1.5,0.9932342237077162,0.9932172998320081,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,0.7,1.0,0.9932313372727021,0.9932214269237786,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.3,0.85,0.9932180944876879,0.9932573258469332,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.5,1.0,0.993216683947678,0.9932540414922469,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.3,0.7,0.9932159994292058,0.9932617986239686,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.5,1.15,0.9932112773323484,0.9932411202129603,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.0,0.85,0.9932111393508468,0.993236647435925,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.0,1.0,0.9932099650753238,0.9932293007623719,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,0.85,1.0,0.9932090757045744,0.9932145208216149,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.0,0.7,0.9932056200457428,0.9932326710213703,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.3,1.15,0.9932037001959619,0.9932219752202275,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.15,1.3,0.9932033817894816,0.9932093130325549,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,0.85,0.7,0.9932022125944386,0.9932223856783958,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.0,1.3,0.9931991791147451,0.9931940578607259,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,0.85,1.0,0.9931988506518943,0.9932018149924473,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.85,1.3,0.9931976496203906,0.9931815252188602,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,1.3,0.7,0.9931826464275378,0.9932304538356999,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.5,1.0,0.9931768296225801,0.9932128647713285,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.15,0.85,0.9931747239287464,0.9932041571774631,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,1.5,1.15,0.9931738744929607,0.9932014346474999,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.15,0.7,0.9931735053271642,0.9932102717871722,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.5,1.3,0.9931734597202911,0.993197718013898,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,1.5,1.3,0.993173397731897,0.9931984959780787,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.3,1.15,0.9931732244721415,0.9931962486791873,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.0,1.0,0.9931660213545012,0.9931800423558758,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.3,1.3,0.9931660213545012,0.9931800423558758,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,0.85,0.7,0.9931651392725782,0.9931859196947183,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,0.7,1.3,0.9931628505390208,0.9931362432269188,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.85,1.5,0.993159016027254,0.993133715015666,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.5,0.7,0.9931446807277952,0.9931952839994308,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.3,1.0,0.9931367694536176,0.9931644716120028,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.3,1.3,0.9931356384359025,0.9931543158148356,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.5,1.5,0.9931356384359025,0.9931543158148356,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,1.5,1.5,0.9931355762479924,0.9931550937790163,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,1.0,1.0,0.9931347691254683,0.9931536244443057,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.0,1.15,0.9931345752904477,0.9931439656989577,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.15,1.5,0.9931328943190927,0.9931357762883204,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.0,1.5,0.9931310158276833,0.9931219256782987,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.0,1.5,0.9931230746882648,0.9931057841278905,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,1.5,0.7,0.9931094259106837,0.9931608491751867,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.3,0.7,0.9931017551623232,0.9931461340073331,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.3,1.15,0.9930994251725935,0.9931240080823618,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,1.0,0.85,0.9930993466964125,0.9931249155923495,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,1.15,1.0,0.9930992568255478,0.9931237919429039,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.3,1.3,0.993098461583398,0.9931181307435194,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.15,1.3,0.9930976754815225,0.9931085367710749,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.15,0.85,0.9930973611856557,0.9931275944808181,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.5,1.15,0.7,0.9930965297382915,0.9931318511183953,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,1.0,1.15,0.9930962073126305,0.9931058142411117,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.7,0.7,0.7,0.9930949156415186,0.9931098329184836,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.85,0.85,0.85,0.9930949156415186,0.9931098329184836,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.0,1.0,1.0,0.9930949156415186,0.9931098329184836,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.15,1.15,0.9930949156415186,0.9931098329184836,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.3,1.3,1.3,0.9930949156415186,0.9931098329184836,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.5,1.5,1.5,0.9930949156415186,0.9931098329184836,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,1.15,1.5,0.9930944503545427,0.9930944052486916,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.85,1.5,0.993088407942361,0.9930623819288282,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,0.7,0.7,0.9930882842981421,0.9931007141771112,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,0.85,1.3,0.9930839931051296,0.9930657310564178,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,1.5,0.7,0.9930743494533991,0.9931266952633037,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.3,0.85,0.9930666879066882,0.9931046981948007,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,1.5,1.0,0.9930647088214601,0.9930976760751039,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,1.15,1.15,0.9930614241328177,0.9930803897438415,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.85,1.0,1.0,0.9930611280023091,0.9930782072178537,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.3,1.3,0.9930599158902744,0.9930762408313236,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.15,1.3,0.9930560918353679,0.9930605533805789,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,0.7,1.3,0.9930552442015017,0.9930235391004522,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,0.7,1.15,0.9930551124176001,0.9930268234551383,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.0,1.15,0.9930536859322757,0.9930586517669524,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.3,1.5,0.9930534470579816,0.9930571824322417,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,0.85,1.15,0.9930496726695445,0.9930443688780147,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,0.7,0.85,0.9930493074875639,0.9930514346392063,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,0.85,1.15,0.9930452139619765,0.9930403065591479,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.3,1.5,0.9930233402563666,0.9930314558912016,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.3,1.5,0.9930230385726739,0.9930327956801053,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,1.0,1.3,0.9930214944780668,0.9930248871818295,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,0.85,0.85,0.9930162550194132,0.9930299429149961,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,0.85,0.7,0.9930133120291466,0.9930321683931401,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.7,0.7,0.9930123786362541,0.9930236332972379,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,0.85,1.15,0.9930118061623401,0.9930034948902051,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.0,1.3,0.9930081690547224,0.993004531946,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.3,0.85,0.9929909996952532,0.9930246575140976,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.15,0.85,0.9929874768802799,0.9930180888047252,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.3,1.3,1.15,0.9929864415448187,0.9930119516849301,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,1.15,1.3,0.9929862296372408,0.992996524015138,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.3,1.5,1.5,0.9929857243277372,0.9930023147603295,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.15,1.5,0.9929821620531584,0.9929872327758025,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.0,1.0,1.15,0.9929819705269947,0.9929840343254285,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.3,1.3,1.5,0.9929819705269947,0.9929840343254285,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,1.0,1.5,0.9929819381258342,0.9929711996397929,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.85,0.85,1.0,0.9929817339537969,0.9929825649907178,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,0.7,0.7,0.9929784700491618,0.9929918562300534,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.7,0.85,0.9929733383013395,0.9929743537593331,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.15,0.7,0.9929562989429543,0.9929966400326711,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.7,1.0,0.7,0.9929538024336045,0.9929865708291549,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.3,1.15,0.9929515348725414,0.9929783595977701,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.7,0.85,0.85,0.9929496642134135,0.992967037199001,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.3,1.15,0.9929487927084487,0.9929732172709524,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.0,1.15,1.15,0.9929482817256634,0.9929647899001096,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.7,0.7,0.85,0.9929446179557511,0.992942382373438,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.0,0.85,0.9929401315713123,0.9929585232345075,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.0,0.7,0.9929400646572989,0.9929632769239042,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,0.7,1.3,0.9929398272104407,0.9929070317467326,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,0.85,0.85,0.9929380121225074,0.9929497719991472,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,0.7,1.0,0.9929357356087918,0.9929205366714894,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,0.85,1.3,0.992935600384476,0.9929152211573699,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,0.7,1.15,0.9929338121263612,0.9929124120337556,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.7,1.0,0.9929307120975056,0.9929198234802122,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.0,1.0,0.85,0.9929132669690383,0.9929413099686221,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.15,1.0,0.9929130327350554,0.9929398406339115,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.15,1.0,0.9929130029648511,0.9929386310801537,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.0,0.85,0.9929020265511591,0.9929198747248419,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,0.7,0.85,0.9929017586543253,0.992900643827797,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.0,1.0,0.9929007398434999,0.9929125280512888,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.0,1.3,0.9928980109822377,0.9928916116800753,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.7,1.0,0.9928967607371204,0.9928846106917871,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.85,1.15,0.85,0.992880643615707,0.9929148054634013,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.85,1.0,0.85,0.9928796980704228,0.9929096842679921,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.85,0.85,0.7,0.9928767970164661,0.9929067237778234,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.5,1.5,1.3,0.9928763285068333,0.9929037851084023,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,0.85,1.0,1.15,0.9928759266572693,0.9928776398167202,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,1.0,0.85,0.992875760558258,0.9929014519051987,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.15,1.15,0.9928751317181609,0.9928952288810914,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.3,1.5,0.9928748690373131,0.9928759543425515,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.0,0.7,0.9928747932930717,0.9929077608336182,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.3,1.3,0.9928743044045003,0.9928937595463806,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,1.5,1.5,0.9928739897779408,0.9928931977216578,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.0,1.0,1.3,0.9928702661106291,0.9928576091347469,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.15,1.15,1.5,0.9928702661106291,0.9928576091347469,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,0.85,1.0,0.9928663675633725,0.9928680887964317,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.15,1.0,0.9928656979243642,0.9928834735140676,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.0,1.0,0.9928651080716452,0.9928775961752252,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,0.85,1.0,0.99286219006897,0.9928644369357332,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.15,1.5,0.9928605351063778,0.9928540868198553,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.3,1.0,0.9928394823563543,0.9928679893638458,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,1.5,1.15,0.992839164898859,0.9928674275391228,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,1.5,1.3,0.992838655213749,0.9928644888697017,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.0,1.15,1.3,0.9928372059160687,0.992841022466488,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,0.85,1.3,1.5,0.9928356504625383,0.9928459493431866,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,1.0,1.3,0.9928338040917851,0.9928345403507666,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.5,1.15,1.15,0.9928276648456039,0.9928400713150053,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.0,1.15,0.9928249032537299,0.9928271929878747,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.15,0.85,1.5,0.9928240339933142,0.9927971796960362,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.3,1.0,1.5,0.9928216739421747,0.99280333794724,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.5,1.0,1.5,0.9928210040488222,0.9928051529672155,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.0,1.15,0.7,0.9928139777461311,0.9928633080504873,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.0,1.5,0.85,0.9928092791602724,0.9928511647353814,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.6,1.3,1.3,1.0,0.9928036128062706,0.9928390207309367,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,0.7,1.0,1.0,0.9928010103818724,0.9928205248459164,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.7,1.15,1.3,0.9928001414268319,0.9928128324870985,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.15,0.7,0.7,0.992787904015711,0.9927991107335449,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,1.3,0.85,1.3,0.992784283832241,0.9927673471946342,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.0,0.7,1.15,0.992784174447571,0.9927632201028639,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.85,1.3,1.5,0.7,0.9927800564350265,0.9928372569555908,XGBoost-RGC,XGBoost,RGC-RiskIndicator
0.7,1.15,1.15,0.7,0.9927738428736816,0.9928221313295689,XGBoost-RGC,XGBoost,RGC-RiskIndicator
1.0,0.85,1.3,0.7,0.9927729484902921,0.9928186097040163,XGBoost-RGC,XGBoost,RGC-RiskIndicator
